O_A,O_B,S_A,S_B
1.444711,2.627834,0.880725,0.512049
0.809610,-0.319409,0.369016,0.685633
-1.845944,-0.036906,0.555365,0.920330
0.129243,-1.750865,0.539137,0.613039
-1.768519,5.442632,0.982661,0.385423
-2.141988,1.048897,0.954402,0.505483
4.221231,-0.120306,0.211759,0.447228
-3.969496,0.051763,0.816815,0.706768
2.804858,2.015143,0.760112,0.922244
-2.884819,-0.200071,0.394542,0.094666
0.324840,0.082111,0.540542,0.428013
0.418950,2.421749,0.584342,0.985149
3.004382,-1.699128,0.879550,0.303073
0.820237,-3.300660,0.001005,0.397435
1.544470,1.143223,0.396505,0.248543
1.578328,-1.686195,0.992921,0.143108
0.364036,-1.067516,0.394112,0.524555
0.725053,0.653825,0.978514,0.428125
-1.192987,-2.130439,0.514560,0.679548
-1.293242,-0.510127,0.846046,0.209433
-4.899244,-0.480812,0.207595,0.977944
0.967483,3.122324,0.857670,0.519740
1.900641,-1.400414,0.046296,0.626651
1.548934,0.430763,0.600079,0.968275
0.861631,0.204154,0.719089,0.867965
2.559286,-1.697754,0.827061,0.435345
1.549791,-0.521597,0.574050,0.441425
-1.810366,-2.210375,0.581156,0.704283
-0.590680,0.169594,0.760713,0.455669
-1.633800,-0.354024,0.348793,0.194407
-3.566222,0.919412,0.683772,0.879813
-1.078550,2.125318,0.951534,0.483187
0.041382,4.125095,0.671268,0.591669
-0.193204,-2.482272,0.382224,0.249202
1.915984,-0.272225,0.744072,0.112509
1.376040,-1.757408,0.853169,0.098446
2.288562,1.378936,0.124305,0.250339
-5.169282,-1.012320,0.984582,0.101449
1.096644,-4.164915,0.242321,0.777327
-2.660017,0.652048,0.085405,0.722183
0.848255,-1.803253,0.747194,0.456572
0.862803,-0.655371,0.821565,0.105615
-1.474786,0.413157,0.321634,0.295711
1.348093,2.067308,0.493009,0.372468
3.402852,-2.020204,0.627608,0.303852
2.011943,3.519041,0.768450,0.108000
-1.715232,-1.270828,0.008156,0.288410
2.292240,-0.841824,0.728363,0.420631
3.032562,4.413194,0.416545,0.023275
-2.414378,-1.640494,0.027123,0.838402
-1.326522,1.362471,0.188453,0.056370
1.525951,-0.538540,0.292602,0.451574
1.135982,0.019482,0.100998,0.717361
-4.670410,3.650708,0.513606,0.553147
0.607856,-0.817739,0.354924,0.465936
1.876716,-1.385153,0.366109,0.283996
-1.676040,1.541931,0.534104,0.017295
-0.179562,-0.583040,0.483526,0.003887
0.746972,-1.120816,0.040887,0.110216
-3.552087,0.466039,0.406448,0.175858
0.670771,-0.381094,0.188976,0.137865
-4.654636,0.717033,0.058538,0.371273
-2.251355,3.156906,0.649539,0.975491
1.676016,-0.621467,0.831032,0.098645
-2.870453,0.928651,0.252100,0.987562
0.322462,0.547312,0.065157,0.859575
0.610633,-1.043862,0.315836,0.962864
0.700223,0.299869,0.520932,0.564574
-1.550677,-4.174739,0.172861,0.113747
-0.883931,-1.181882,0.593284,0.983409
-2.028048,1.176166,0.773247,0.311491
-1.206123,-2.957950,0.596975,0.921632
0.632549,-0.599364,0.135393,0.302526
0.830269,0.539997,0.151341,0.300125
0.531122,-1.332727,0.547990,0.911528
-0.843869,-1.275162,0.859773,0.047244
-0.272487,3.018272,0.564610,0.508154
0.820351,-0.281696,0.301824,0.700317
-0.872398,-0.174181,0.912257,0.394585
1.349458,-3.374272,0.232563,0.315541
-2.618131,0.362472,0.705649,0.162329
0.277395,-0.134099,0.245039,0.747818
-0.369101,0.845384,0.152479,0.998874
0.798273,4.518276,0.293488,0.912221
-1.227669,-0.078345,0.194663,0.990419
-1.967207,2.562580,0.174752,0.390378
2.194259,-2.030769,0.267863,0.577639
0.126517,-2.723000,0.239420,0.311482
-2.538022,0.218619,0.672253,0.671920
0.189356,1.091455,0.942820,0.513766
3.628073,2.435531,0.964932,0.769877
2.139946,-0.952967,0.733555,0.821782
0.256518,0.457600,0.403717,0.374864
0.166008,-1.406173,0.244264,0.078665
-0.033062,2.785765,0.425625,0.527948
-0.832354,2.848954,0.837380,0.164371
2.309641,1.691058,0.490448,0.723439
0.899474,0.436331,0.495391,0.891037
0.232584,0.785242,0.768858,0.583254
1.842497,-3.568886,0.468919,0.581189
0.165949,3.893789,0.311115,0.455508
-0.308055,0.887019,0.129321,0.914089
1.126997,0.314478,0.618451,0.684107
0.067313,-1.362215,0.518475,0.517390
0.371770,1.903644,0.717735,0.961462
3.441400,1.349319,0.933763,0.031696
0.871681,-2.174235,0.449795,0.579921
-0.061173,-0.330802,0.220943,0.235852
2.487361,0.065347,0.448276,0.149991
-0.997647,-2.234036,0.094146,0.173997
0.158622,0.289550,0.790974,0.692634
-1.322279,2.552223,0.168246,0.770939
0.861724,-1.966639,0.314434,0.575089
3.493625,-0.820535,0.223938,0.617215
3.539981,-0.595443,0.334246,0.251199
0.553582,-1.329513,0.150953,0.438618
-0.124265,0.453786,0.683720,0.838959
-1.837743,0.539759,0.917761,0.794940
-3.177706,0.492103,0.683734,0.489305
1.398571,-1.708808,0.825978,0.052566
1.826662,-0.174921,0.245239,0.564525
-0.139051,-2.642783,0.817427,0.232684
-1.843356,0.117678,0.987902,0.861056
1.260427,-0.862710,0.075814,0.685797
-0.497420,-0.255815,0.761381,0.949427
-1.030512,1.080817,0.015650,0.520427
1.765696,-0.609481,0.123404,0.952220
2.181204,-0.240643,0.090317,0.503443
-1.035268,1.553851,0.592643,0.676477
0.960529,-0.469287,0.573310,0.492106
-2.441970,-0.802153,0.761852,0.553907
-1.506144,-0.823164,0.824893,0.886021
-0.041366,0.729197,0.878189,0.184904
1.474040,1.769766,0.598194,0.799629
-2.303001,2.231820,0.415137,0.045242
-2.971977,0.756272,0.622266,0.772134
-0.462352,-3.083497,0.213384,0.686264
1.039272,0.986573,0.019668,0.536112
-1.506148,0.898430,0.704317,0.138349
2.832434,-1.977788,0.271045,0.257596
-4.113509,-0.070430,0.031069,0.241086
-1.735022,0.204676,0.648250,0.791972
0.693636,-1.863169,0.636852,0.882119
1.811175,1.468656,0.365536,0.244662
1.338579,0.038809,0.464078,0.478591
0.299400,-1.123078,0.428401,0.224922
1.309083,1.418497,0.048085,0.474146
0.971645,-3.832563,0.801070,0.724951
0.961715,-1.612933,0.730912,0.278069
0.372218,0.612358,0.103801,0.635004
2.296235,2.383568,0.335597,0.317117
-0.647703,-0.179392,0.272023,0.457700
-1.525031,-2.931133,0.559443,0.103378
-3.461935,1.069670,0.090271,0.031521
-0.301435,1.707169,0.026257,0.939355
3.090995,-1.616255,0.763101,0.809486
3.478246,-3.527655,0.277439,0.609175
-1.307200,1.485709,0.411783,0.550061
1.338421,3.842773,0.384299,0.966931
-2.199592,2.857607,0.047606,0.462699
-1.964535,-1.807259,0.420660,0.521858
-2.475548,-1.340809,0.925227,0.252695
1.570760,-0.408131,0.553087,0.932082
0.416568,4.002085,0.400379,0.281997
0.361206,0.953791,0.071902,0.475633
-1.286082,0.332510,0.602472,0.553182
0.773952,-2.329266,0.398335,0.412287
1.353754,0.069880,0.660859,0.920227
1.655428,-0.874414,0.715419,0.408700
-4.106003,1.034594,0.809866,0.866908
2.799291,2.149174,0.941937,0.028397
1.671852,1.322965,0.076821,0.280845
2.410563,1.343015,0.065918,0.794065
-3.919330,-0.889646,0.130813,0.353861
0.873883,-1.008256,0.168953,0.478634
-0.078626,1.611665,0.173811,0.248306
-1.445143,0.946485,0.180006,0.907982
3.072932,-4.228099,0.875457,0.122946
0.555392,-0.782456,0.370844,0.113149
2.053339,-1.280851,0.779117,0.645489
3.746595,-1.724821,0.757686,0.276020
0.768447,-0.950021,0.221887,0.364017
-0.841194,1.270771,0.483552,0.974197
-1.469825,1.239949,0.518321,0.150252
-2.770160,-0.856339,0.753205,0.899236
0.054100,0.589147,0.705904,0.021593
0.935170,-0.330836,0.963142,0.814794
-0.927856,-1.397136,0.780443,0.933303
-1.774034,2.788906,0.877801,0.950386
-5.163880,-2.611929,0.599104,0.537537
2.354561,-2.800843,0.041787,0.464177
-3.161850,0.912894,0.516489,0.479805
-2.669256,-2.243074,0.279002,0.932632
-0.366314,-0.975493,0.168917,0.506040
3.452591,-0.181374,0.344656,0.224976
3.016098,-1.108847,0.483799,0.668119
0.845553,-2.391626,0.585109,0.734827
1.606305,0.834218,0.066901,0.891885
-0.713317,-1.478136,0.175869,0.087403
-0.738109,-1.736757,0.533671,0.143349
1.162164,0.547392,0.245627,0.947836
0.120557,1.962537,0.035447,0.864931
-0.106315,-2.118619,0.238746,0.228244
0.986068,-2.243179,0.077004,0.481748
1.196677,0.036707,0.428223,0.169027
0.575571,0.774990,0.671442,0.136514
-1.338659,-1.031790,0.203697,0.671315
0.433501,1.074404,0.730068,0.546908
-1.927970,0.651207,0.969132,0.322422
-1.385001,-1.696737,0.118246,0.606162
0.582279,-4.328015,0.635278,0.754675
3.654209,-1.698262,0.416358,0.624217
1.125764,-1.403449,0.228875,0.258300
3.156182,0.322328,0.380788,0.303989
3.053807,-0.157892,0.590341,0.614045
-0.779987,-0.084252,0.767012,0.481712
2.445579,2.511141,0.769475,0.534374
-1.198162,0.385787,0.678487,0.231553
1.643945,-0.085265,0.238426,0.897969
2.677109,-1.849504,0.146335,0.809110
1.938494,0.334055,0.525628,0.842035
-0.335489,-0.574289,0.857520,0.572255
0.202398,0.214655,0.094433,0.950154
2.277917,-1.824881,0.359783,0.796776
-0.185943,-0.985632,0.831056,0.555244
2.152288,0.749702,0.512190,0.095577
-0.580529,0.216162,0.440237,0.239313
3.635974,-2.118764,0.079880,0.528323
0.718028,2.071226,0.348574,0.945747
1.305686,-1.357233,0.881971,0.455552
1.987999,0.812796,0.164216,0.864985
-1.736486,-0.880435,0.573746,0.387274
1.128547,0.607788,0.308016,0.102017
1.480487,-0.785978,0.387090,0.134575
2.920758,0.617837,0.713234,0.893546
-1.430852,2.458282,0.421749,0.610030
0.684242,-1.011141,0.830511,0.819688
-4.781139,-2.248905,0.430025,0.030921
-1.467341,-0.242447,0.758607,0.207078
-0.348371,0.886784,0.261402,0.677499
-2.414747,1.325158,0.776385,0.041127
-2.084633,-0.089890,0.140381,0.301012
-0.146236,-2.176224,0.751231,0.387021
4.090713,3.805362,0.585646,0.940099
-3.003880,-0.516513,0.849687,0.850544
0.585063,4.635918,0.423519,0.890419
-0.075897,-0.192395,0.463326,0.994507
-1.408474,2.466718,0.165705,0.666581
2.197296,1.231442,0.799365,0.127730
0.789608,1.644501,0.894928,0.692512
-1.288491,2.083583,0.911847,0.464959
-2.098365,0.055776,0.411579,0.354369
-1.911977,2.256472,0.506511,0.817648
-0.059309,2.069395,0.591313,0.503944
0.578209,0.674014,0.625326,0.608144
1.481721,2.645330,0.075857,0.221608
0.578397,2.082120,0.768458,0.370728
0.746088,0.645371,0.492222,0.879177
-1.611460,3.138953,0.313823,0.290377
2.977946,3.182775,0.604208,0.854312
4.127776,0.377705,0.967394,0.143881
0.716224,-0.574915,0.520500,0.371620
0.478420,-1.206177,0.069385,0.389276
0.811025,-0.577516,0.762196,0.444781
-5.305207,-0.071182,0.243531,0.207675
0.416857,-0.922235,0.120082,0.388876
1.552439,-4.140197,0.358418,0.269345
-5.951287,0.293403,0.168350,0.882598
-0.276272,2.557960,0.940263,0.931614
2.708301,-4.073079,0.319612,0.489228
-0.269454,-2.271102,0.460840,0.207144
-0.082502,3.199632,0.190299,0.598817
2.006293,1.907265,0.385747,0.947695
0.976970,0.788271,0.302761,0.980435
-1.435415,-0.187945,0.382403,0.271700
-1.247166,0.306583,0.113690,0.916452
-2.805561,-3.377804,0.358574,0.250913
-2.506042,0.229064,0.797819,0.384051
3.732593,2.500007,0.642837,0.387977
-0.764781,-4.358765,0.665978,0.506876
3.250896,0.862439,0.101999,0.386866
-0.852442,2.477583,0.605892,0.275935
-1.363892,-0.630991,0.352952,0.398663
-1.510607,1.800754,0.296860,0.537608
2.678710,0.717802,0.414475,0.224318
2.948061,-2.520283,0.915244,0.655992
-2.055853,2.102630,0.733092,0.893344
0.650823,-1.652372,0.341944,0.052996
0.440994,-0.922860,0.277434,0.177886
-4.942233,-1.189579,0.895430,0.622352
-3.692190,0.618288,0.289224,0.053288
1.351429,-0.230750,0.629443,0.683197
-2.296143,-0.650956,0.381376,0.087400
-0.425928,0.044648,0.268547,0.115851
-1.705978,-1.177016,0.779756,0.361000
0.764107,-2.766465,0.231215,0.814450
1.693713,-0.068396,0.048283,0.504574
-1.017094,-0.974852,0.695109,0.245317
-0.867985,-1.256515,0.773336,0.610396
0.917944,2.409290,0.500451,0.086319
2.235135,-2.120103,0.122691,0.161647
-1.644725,0.490015,0.104886,0.504906
0.313284,-4.618384,0.737827,0.991075
0.370150,4.567995,0.315618,0.931589
-0.617043,2.402744,0.399545,0.465909
2.585160,-1.608380,0.837847,0.830780
-0.812050,-0.857161,0.830067,0.947193
2.846045,0.402876,0.034708,0.267608
1.942438,0.808337,0.683861,0.238201
-3.384586,-4.401466,0.087151,0.770368
1.367873,-0.107964,0.365301,0.969870
2.891097,2.396276,0.172278,0.004040
-0.097639,-3.097505,0.268612,0.769078
-0.666328,1.293363,0.424281,0.278175
-0.060944,-1.447244,0.296892,0.228858
-1.116207,-1.620433,0.870832,0.051453
-0.164486,-0.820717,0.947290,0.811943
-0.201066,-0.334001,0.541305,0.167964
2.597557,1.145386,0.733322,0.955958
2.735900,-1.985996,0.407656,0.251965
1.248114,3.308151,0.098723,0.382948
2.235714,-1.287371,0.884086,0.846660
-0.366352,-0.392604,0.661798,0.133741
1.013968,-1.511437,0.937360,0.458881
0.113502,0.513009,0.513484,0.533493
-1.025673,1.720337,0.555621,0.233484
-0.601286,-3.631433,0.146993,0.509909
-0.817709,-1.241939,0.583774,0.184288
-0.026204,2.064844,0.371852,0.764775
0.343108,0.672347,0.341275,0.467581
-1.576070,3.071034,0.503161,0.103912
-0.448860,-0.435907,0.395207,0.453698
1.507839,2.547014,0.900298,0.647279
-3.901004,0.133920,0.446275,0.223113
-0.510657,-3.548953,0.380676,0.901348
-0.535803,1.306700,0.453153,0.342846
-0.328123,1.604434,0.313721,0.800695
1.014189,-3.132488,0.843677,0.334138
1.482491,-0.297199,0.955279,0.289092
0.462389,-3.502614,0.892856,0.759073
0.598321,-2.886433,0.572964,0.438306
-2.608056,0.449050,0.866364,0.043694
1.220301,0.315703,0.028863,0.453389
2.973392,-2.972033,0.222127,0.454755
1.244852,0.054596,0.895836,0.974783
-0.062610,-1.311506,0.635165,0.453921
1.023834,0.411648,0.903023,0.103199
-1.303752,-1.126271,0.717715,0.008750
0.826395,0.476542,0.760150,0.297565
-1.086371,-3.448752,0.887142,0.424615
0.597343,0.029528,0.407773,0.076892
2.893871,0.988660,0.345730,0.552613
0.813961,-3.117054,0.264647,0.467001
1.203776,0.841867,0.230782,0.835007
-1.907798,-3.826330,0.323981,0.039820
-4.356884,0.181614,0.873765,0.289043
-1.417613,0.145620,0.320661,0.310885
3.191184,2.816706,0.036119,0.408929
-1.617685,-0.267633,0.405390,0.256519
1.122743,-0.917927,0.961003,0.558869
1.691748,-1.124641,0.178182,0.805666
0.778581,4.272663,0.808646,0.035532
3.978949,1.939842,0.122169,0.700973
-3.402368,-1.434641,0.726245,0.247619
-2.432337,0.116639,0.973664,0.731715
-1.539690,-0.565918,0.042403,0.462522
2.354490,-1.835426,0.657142,0.028925
-0.330757,-4.042664,0.843296,0.232149
-1.554199,0.455660,0.258704,0.248624
3.019084,0.406734,0.957054,0.245325
-0.757587,3.217583,0.012506,0.150402
-3.947692,-1.484609,0.861660,0.564689
-0.358161,0.235818,0.038305,0.426298
0.413852,-1.363332,0.201850,0.656307
2.084024,0.680463,0.755538,0.132607
-1.603964,1.346089,0.035255,0.454332
0.206356,-0.154154,0.793501,0.246308
-0.686697,1.012058,0.604164,0.541429
1.535168,-0.355592,0.138938,0.727821
-0.621750,-0.585319,0.297616,0.422255
-0.431588,1.431831,0.088168,0.164493
0.394303,-1.998735,0.871915,0.246270
0.918465,-0.321212,0.641786,0.856642
2.044433,-1.291629,0.891018,0.145024
2.036957,-1.075112,0.474459,0.867955
-2.772721,1.648996,0.448664,0.492035
-2.580500,1.682190,0.330711,0.467760
-2.260887,-0.896060,0.350521,0.210639
0.461817,0.506552,0.556532,0.786506
-2.880252,-2.098391,0.351077,0.250660
1.410537,0.950892,0.305929,0.356049
1.385295,0.582885,0.145010,0.655437
-3.293339,1.134012,0.456192,0.444317
-0.387604,2.116834,0.435159,0.437052
0.353754,1.805162,0.634163,0.104863
3.341921,-0.727305,0.309202,0.849784
3.060764,1.357687,0.908267,0.535310
-1.249625,3.400664,0.487640,0.421775
-1.280158,4.061385,0.234877,0.363124
-1.487691,-0.527043,0.481371,0.489573
1.154310,-0.054933,0.294875,0.645868
-2.166291,1.003596,0.094192,0.852240
-0.175891,0.541280,0.678806,0.786128
-2.061057,0.753306,0.028977,0.679503
1.759272,-1.004409,0.611846,0.634704
0.405845,-1.217202,0.871708,0.671018
-2.206945,-1.241963,0.272233,0.338795
-2.102077,-1.618550,0.173671,0.871967
0.048757,-0.295762,0.137238,0.846918
-1.164198,1.629284,0.569535,0.876599
-0.059007,-1.404625,0.287872,0.753039
-3.168428,1.684243,0.550318,0.389514
2.640238,1.638941,0.450876,0.718392
1.656061,1.346883,0.073951,0.759578
-1.212633,-2.441301,0.302076,0.828144
-0.746159,1.930799,0.469541,0.885920
-0.369422,0.791729,0.761171,0.599804
2.819439,0.264007,0.083134,0.231124
3.014501,-3.546933,0.681580,0.004978
-0.026765,1.149671,0.254763,0.104915
-1.876495,-0.230595,0.490528,0.789196
2.727787,3.057850,0.282242,0.168381
-1.450626,-3.336889,0.858567,0.476173
1.507469,-2.150711,0.936254,0.707468
2.216414,2.303625,0.868407,0.763133
1.395352,3.547739,0.998898,0.409450
1.161279,0.918268,0.176573,0.187909
1.162949,-0.057394,0.931134,0.373514
0.737642,2.857011,0.345634,0.336944
1.349336,-1.967672,0.882277,0.927877
1.627663,1.973449,0.518384,0.177994
1.457600,0.315539,0.333721,0.708327
-3.109984,0.529722,0.527786,0.911032
3.039330,0.899666,0.249623,0.154032
0.673925,0.653341,0.403005,0.087871
-1.430114,-1.013118,0.029195,0.821601
-0.891981,0.364667,0.531705,0.255022
0.036841,3.592876,0.666739,0.660285
1.044287,-0.057291,0.810772,0.863690
-2.812186,2.919709,0.501298,0.671378
-3.546304,-0.585681,0.014412,0.758232
-1.857077,-3.032111,0.777436,0.127935
-0.554025,0.517512,0.193925,0.175889
0.566336,-2.479962,0.230350,0.385696
0.963752,-1.154109,0.012532,0.097043
-0.737937,-0.604792,0.853010,0.966975
2.893395,2.454811,0.866843,0.698063
0.116231,0.380901,0.701720,0.143192
-1.644394,-1.257856,0.490653,0.832718
2.480609,2.317593,0.648064,0.417459
-2.497182,1.256456,0.737823,0.823000
2.187820,0.794403,0.027358,0.356720
2.974768,1.027331,0.209073,0.769131
-1.643138,-1.955780,0.525252,0.199109
0.015413,0.591514,0.981325,0.499742
-2.312026,-0.550700,0.393259,0.495295
3.097554,0.369042,0.003996,0.258762
1.284900,-1.790598,0.907764,0.651234
2.350693,1.236361,0.948321,0.619748
0.603665,0.366969,0.539479,0.154690
0.082191,2.370958,0.714761,0.588807
-1.839798,0.850955,0.410596,0.568746
-1.315062,1.386094,0.844734,0.880254
-0.189829,-1.802222,0.593705,0.188938
-1.239318,1.302822,0.231262,0.092575
1.747451,3.547410,0.522635,0.623054
-0.112000,1.870527,0.441338,0.907712
-2.643668,-2.731446,0.749791,0.175841
-2.301000,-0.891498,0.596155,0.490103
0.087255,0.519501,0.067884,0.847580
0.308045,1.505616,0.159742,0.159964
-1.271114,-1.428413,0.403950,0.409312
2.161604,-1.256133,0.876077,0.461720
1.946849,-0.164038,0.902964,0.398455
-1.630609,0.306382,0.142748,0.057969
-2.838839,1.036777,0.387320,0.323568
1.525399,-0.041874,0.418809,0.627423
0.054276,0.228995,0.028751,0.194340
-0.582943,0.146379,0.159397,0.819226
-0.832373,-1.369829,0.014067,0.818315
1.230891,0.983892,0.332490,0.033996
0.836504,-0.614668,0.324584,0.878551
2.375444,1.598218,0.187082,0.813686
0.839761,-1.137795,0.797475,0.593835
1.416994,2.748875,0.158081,0.583868
0.407514,-0.620832,0.377505,0.933071
-2.067807,-1.783121,0.138201,0.084363
0.443277,1.665539,0.945490,0.641495
-1.339546,0.455017,0.855367,0.028466
0.214531,-2.464208,0.921225,0.468148
-1.161196,-1.356663,0.060266,0.847688
-3.271469,-0.954752,0.235413,0.059311
3.801722,0.107178,0.796161,0.744317
-0.039064,2.011652,0.214981,0.385473
1.685953,-1.663101,0.373169,0.994438
-0.719101,2.035603,0.014391,0.725885
-4.393068,-2.279091,0.812385,0.199871
-1.735512,0.923021,0.094141,0.553395
-0.991661,-2.037445,0.581094,0.940826
0.820814,2.736875,0.012946,0.324982
1.036437,0.373305,0.492535,0.118039
-0.155566,-1.024783,0.859227,0.387917
-3.583774,-1.466168,0.754856,0.506655
1.478176,0.055422,0.102183,0.302208
0.937584,1.170886,0.412391,0.600939
-1.376187,0.982833,0.673796,0.922307
-1.265813,-0.438167,0.538829,0.450887
1.788710,-2.387017,0.339440,0.341741
-2.649366,-0.926325,0.619168,0.799836
-0.853520,0.921093,0.963018,0.296180
0.212055,3.820249,0.652814,0.057569
-0.151036,-3.308123,0.235479,0.639710
2.010883,-1.961837,0.375338,0.496883
-0.952931,-3.211750,0.266147,0.887663
0.363774,-4.036950,0.034097,0.913409
-0.428079,0.479859,0.027999,0.512725
-0.239926,1.771924,0.122082,0.612480
2.076242,-0.269913,0.827465,0.293366
4.721894,-2.582270,0.809974,0.214057
1.995154,-3.016459,0.229696,0.896598
-2.395260,-1.195795,0.568844,0.240539
-1.243384,0.712637,0.018791,0.812982
-0.952691,2.669927,0.408864,0.512650
0.494593,0.519372,0.327683,0.114369
1.167981,3.900258,0.858289,0.300138
-4.312224,1.416783,0.767068,0.973557
0.820359,0.365721,0.130489,0.757876
-0.161412,0.355884,0.722544,0.744013
2.098544,-1.978145,0.933497,0.693220
1.990737,2.389726,0.753695,0.960549
-2.395345,-0.139949,0.328664,0.432364
0.041421,3.603166,0.569296,0.753989
3.416321,7.564517,0.684928,0.649316
-0.393381,-0.370031,0.997850,0.280358
-3.210428,-1.363948,0.759433,0.655520
0.082232,3.112775,0.926148,0.834356
-2.584406,-0.401594,0.102218,0.652702
3.391289,0.444083,0.736922,0.835021
0.011477,3.590341,0.483806,0.658174
-1.910662,0.726893,0.340907,0.658988
-0.905324,1.760127,0.427117,0.428948
0.139066,-4.074090,0.393895,0.089161
3.708275,2.383278,0.016213,0.733057
-0.915338,-0.905077,0.561810,0.328532
2.433797,-0.940662,0.048244,0.873184
-4.333014,0.754084,0.549692,0.374806
0.062417,-1.559712,0.272725,0.126116
1.278900,-1.297396,0.368946,0.098466
-1.960998,0.413310,0.049007,0.795867
0.383712,-0.002982,0.378357,0.246352
-1.724339,-1.619429,0.929728,0.667205
1.263963,-2.150674,0.751131,0.986410
