O_A,O_B,S_A,S_B
-0.203833,-1.086543,0.767812,0.561475
-0.19892,-0.273748,0.097013,0.667419
0.590533,0.153089,0.003747,0.260581
-0.897766,1.261649,0.512982,0.249914
-0.399788,-1.342861,0.354908,0.028312
0.249741,-0.845322,0.642869,0.887778
1.049951,0.397939,0.1551,0.963397
1.672306,0.173702,0.873653,0.372481
0.243001,0.894979,0.719013,0.133041
2.479873,3.257437,0.042013,0.102527
-0.275446,0.149702,0.382999,0.165865
-1.261534,-0.975407,0.682765,0.505234
0.211988,-0.567681,0.235416,0.448952
-0.236079,1.936076,0.248224,0.642344
-2.167937,-0.564632,0.906858,0.39032
-1.597769,-0.129879,0.562674,0.569605
-1.940653,-0.950682,0.546122,0.959427
0.538769,0.698384,0.04201,0.21877
-0.03124,-0.469663,0.437386,0.054495
1.908621,1.996851,0.908527,0.109317
0.171586,-2.122161,0.028971,0.865739
-5.350996,-4.348664,0.379648,0.036026
-0.559416,0.679869,0.85729,0.999053
0.741345,2.711623,0.852692,0.203898
1.283844,-1.94609,0.877431,0.832111
1.409211,1.020512,0.789026,0.584654
2.34919,3.389521,0.24443,0.368348
1.242456,0.125466,0.308229,0.702049
1.495217,0.02268,0.281219,0.063948
2.437579,2.05622,0.016349,0.268593
4.587283,-2.448742,0.899974,0.599559
-1.318253,-3.823174,0.552041,0.171862
2.524611,3.648614,0.057222,0.788033
-2.532199,0.476166,0.57415,0.501642
0.951442,0.313894,0.007893,0.36165
0.112778,0.205721,0.657856,0.820271
-2.150806,-2.591087,0.606238,0.060068
0.92242,-1.347398,0.444508,0.369351
0.209163,0.357793,0.728032,0.014829
-0.318254,-1.580088,0.503801,0.294818
-1.077304,2.024691,0.507162,0.531116
0.478062,-0.761662,0.92058,0.691529
-5.791365,-4.48108,0.10399,0.186262
2.519162,-0.845165,0.673792,0.452663
-2.343117,1.174397,0.282679,0.68858
-2.003326,2.545866,0.554245,0.824928
0.728498,-2.147931,0.682101,0.605011
2.093568,3.264346,0.264283,0.393556
-2.580966,0.560728,0.814298,0.272211
-1.843575,-0.587198,0.089273,0.237534
0.186931,-0.091386,0.15701,0.729941
1.046971,0.390487,0.260877,0.192266
-0.084876,-1.531868,0.219755,0.795914
1.954973,0.374788,0.652709,0.36351
-3.367458,-3.555303,0.231593,0.313317
4.341876,-1.887559,0.715696,0.608604
0.476833,1.013281,0.10526,0.258178
2.476493,-0.834233,0.764073,0.763664
2.089682,-0.176877,0.431664,0.330193
3.65425,0.600476,0.624329,0.24594
-1.544158,1.442022,0.564509,0.950969
-0.418696,3.459366,0.152457,0.961481
0.697209,0.05957,0.094971,0.550529
1.11283,1.152004,0.126503,0.478932
-1.147853,0.062762,0.435399,0.574151
0.38319,1.931248,0.439722,0.150675
-0.51985,-0.445139,0.839738,0.524358
-1.23889,-0.749798,0.181819,0.045476
-0.514749,-1.25662,0.963704,0.200412
0.241207,0.18185,0.296695,0.074705
2.048965,1.466909,0.001503,0.306403
1.480184,0.379699,0.003045,0.356868
2.276036,-0.67861,0.743525,0.137513
1.57287,2.245124,0.594395,0.361194
1.002189,2.047475,0.371589,0.666057
-0.672287,-3.71283,0.123516,0.409226
-0.414719,-1.806789,0.190531,0.962514
0.798629,-0.026032,0.0109,0.413966
-1.380998,-1.096429,0.67989,0.871354
0.137565,1.987117,0.677479,0.612884
-1.172727,0.458947,0.817893,0.237196
-1.727503,-0.048373,0.260721,0.494547
1.352678,-1.873627,0.312964,0.801977
1.882079,-2.665429,0.791537,0.08797
-2.189851,-0.225045,0.723238,0.779981
0.252917,1.019961,0.218806,0.987565
-1.124399,-0.560762,0.663904,0.449323
1.538959,-0.031223,0.345682,0.411694
-3.679389,2.396645,0.915658,0.506232
2.701505,-1.891063,0.495105,0.291583
-1.146311,0.330137,0.747578,0.95071
0.934804,0.860213,0.42713,0.85781
-0.543946,0.797144,0.707332,0.345963
0.627685,-1.186976,0.016758,0.301618
-1.958551,1.068004,0.95046,0.38634
-0.19185,-1.056284,0.90134,0.089059
2.981968,1.404356,0.385327,0.141834
0.901993,-1.942681,0.432227,0.961846
1.49228,-1.025286,0.457527,0.246895
-0.804248,0.595616,0.017993,0.658427
3.038186,-0.909217,0.874266,0.295031
3.464525,-0.501112,0.679707,0.508
-0.304221,0.041257,0.259746,0.36439
-2.004806,1.166215,0.231538,0.606444
-3.128099,0.697341,0.61406,0.316753
1.500979,-0.176563,0.666034,0.468762
0.555698,-0.188256,0.76535,0.582692
5.929654,-5.873754,0.70469,0.978745
0.512902,-0.340747,0.617791,0.997693
-0.56807,-0.488689,0.769234,0.232374
-0.607597,-1.474984,0.50328,0.489293
1.66183,-0.772993,0.857701,0.835502
-0.459782,-0.071809,0.480071,0.215136
2.091248,-1.881669,0.838035,0.813847
-2.29749,-0.253305,0.80871,0.186963
0.266011,-2.44681,0.776907,0.445074
-1.161462,-0.046833,0.896232,0.789289
1.345102,-0.346834,0.664931,0.861159
-0.815031,0.270514,0.206231,0.035645
2.399567,3.180684,0.479957,0.257911
1.158566,-0.625863,0.709441,0.791428
4.390831,-3.69326,0.935985,0.682483
-0.734728,-0.074563,0.503864,0.971262
-1.563551,1.636943,0.386245,0.863842
1.083436,-0.23288,0.635524,0.927105
1.393461,0.759542,0.214222,0.546643
-0.337316,2.807335,0.385375,0.989683
1.885049,-1.157319,0.96939,0.899256
5.478952,-0.362839,0.310427,0.721096
-2.784558,1.483587,0.508588,0.987165
-2.652217,3.741869,0.950644,0.797642
-4.005035,3.321186,0.771676,0.840898
4.724456,-2.947345,0.694669,0.690018
-1.388608,1.324731,0.642209,0.191511
-0.606077,0.185266,0.069679,0.678056
-2.817555,-1.3697,0.187833,0.44444
0.588226,-0.239352,0.885326,0.888234
-1.055183,1.593817,0.803324,0.958451
-4.102115,-2.08069,0.084023,0.781085
1.451056,1.367441,0.857172,0.61016
0.839949,0.015057,0.550501,0.311497
-0.880248,1.287724,0.229159,0.943399
-0.983296,2.217184,0.703736,0.441065
1.118228,0.115619,0.034411,0.297735
1.286661,1.487935,0.844491,0.367565
2.737048,1.340467,0.570135,0.469913
0.758531,1.705963,0.278177,0.984511
-0.06839,-1.631823,0.538487,0.413838
1.025457,-1.228082,0.457374,0.221401
-0.847704,-2.658771,0.43171,0.062735
-2.142654,-1.722206,0.576837,0.479086
-0.000749,3.494426,0.322798,0.533497
1.742209,-2.390499,0.520881,0.840283
0.949056,0.709076,0.030132,0.308394
1.473735,-1.893578,0.716798,0.519964
-2.087334,0.097009,0.802078,0.464811
-0.949302,0.551717,0.72356,0.399625
0.788425,0.801479,0.500723,0.044775
-1.229147,0.069199,0.11473,0.123408
-2.744226,0.132621,0.529306,0.905658
1.499,-3.010755,0.388578,0.972484
1.460119,0.146914,0.505154,0.5626
-0.818504,1.473563,0.298315,0.673126
0.27032,0.167606,0.253868,0.361054
-1.418253,2.946729,0.330828,0.463657
3.015501,-2.019365,0.56115,0.305047
2.695618,1.910323,0.285386,0.046476
-0.044858,-0.948956,0.104426,0.520168
-0.647581,-1.367748,0.479796,0.069657
0.668616,0.007846,0.021666,0.578562
-1.94691,0.97961,0.745321,0.737009
-0.850896,0.655666,0.961758,0.745244
2.501501,-2.591285,0.690707,0.376068
1.589537,2.236575,0.452637,0.030987
0.480214,0.24146,0.56452,0.312037
-1.052043,0.751715,0.229088,0.704654
0.451814,1.071108,0.946883,0.799989
-3.540886,1.473803,0.685246,0.982576
0.133895,1.006968,0.29339,0.871811
-0.663495,-0.179484,0.283675,0.233355
-0.895984,-2.459911,0.322865,0.501456
0.297917,-0.126209,0.059195,0.503751
1.083805,0.863718,0.645011,0.224896
-3.052009,-2.548318,0.511793,0.059195
-1.095439,2.265935,0.876581,0.326678
-1.87488,0.527946,0.64153,0.584513
1.865358,3.897037,0.747682,0.01867
0.947578,-2.346513,0.662846,0.308613
-1.063845,1.000531,0.466555,0.487175
-0.807538,1.621104,0.875213,0.639178
-1.321662,0.871271,0.194719,0.416059
1.251024,-0.05912,0.353843,0.547241
0.676952,-0.125754,0.832363,0.529404
-1.417013,2.648477,0.861728,0.349291
0.727411,-0.447114,0.071408,0.458903
0.604299,-0.927564,0.064157,0.683034
-2.588537,3.51679,0.456767,0.891253
-1.927883,2.427429,0.63603,0.842037
-1.035529,1.102839,0.94253,0.286237
1.380899,1.595978,0.288964,0.136909
-1.971042,-4.015516,0.465496,0.211249
1.739569,-2.366083,0.109686,0.941611
-2.239668,-0.35459,0.504833,0.412039
0.075767,-2.858909,0.641217,0.179024
1.594014,3.621215,0.504183,0.462665
1.004851,-1.910846,0.988244,0.633051
0.97193,-3.136881,0.884396,0.657398
0.441414,-2.292214,0.198962,0.95266
-1.442027,2.568521,0.868563,0.842328
-0.279674,0.099562,0.029843,0.258707
0.597742,2.310394,0.394439,0.460631
2.817679,3.184433,0.286413,0.399871
-3.552085,1.557332,0.406348,0.906174
-2.525957,1.930628,0.638788,0.581369
-1.38406,2.305083,0.457151,0.51646
3.555611,2.042997,0.347546,0.235779
-0.626794,2.980778,0.336126,0.480589
0.103555,0.018799,0.13064,0.417493
-2.207147,3.610827,0.375859,0.820777
-3.094937,2.609192,0.88106,0.586154
-1.419874,0.289319,0.67609,0.504824
1.514556,-2.341488,0.853231,0.63611
-0.192032,-0.521202,0.842833,0.862072
3.028473,3.767445,0.077448,0.315849
3.059443,2.765349,0.372521,0.371645
0.95377,-0.103962,0.772663,0.258305
-2.779631,0.626437,0.909828,0.172507
0.165156,-0.381731,0.846892,0.096426
-0.126392,1.341689,0.901976,0.248494
3.258092,-4.114948,0.917114,0.674095
2.130273,-2.267943,0.646704,0.926356
0.48639,-1.645835,0.827818,0.481134
1.86318,1.10322,0.04541,0.411384
-4.68313,4.587333,0.926439,0.701134
-1.328011,-0.970379,0.019532,0.407498
0.30013,0.101251,0.165077,0.861769
-0.790646,-2.664049,0.665547,0.235326
0.496928,-2.178457,0.756119,0.728813
0.111155,0.009547,0.750124,0.991107
-1.813341,-2.998153,0.006506,0.273821
3.542747,-3.949385,0.571558,0.425712
-2.096456,-0.069045,0.059229,0.408424
-2.197209,2.167017,0.693899,0.977069
-0.058872,-1.159947,0.981369,0.322022
-2.531746,-2.022343,0.067948,0.660012
0.363878,1.364117,0.774962,0.430861
-2.255142,-1.764675,0.138874,0.585683
0.780082,-2.246511,0.189803,0.600034
-0.443124,1.291765,0.664688,0.892441
-1.347147,1.953503,0.371102,0.860354
2.093038,2.082259,0.031739,0.250236
-0.934371,-1.57227,0.801463,0.109433
1.690743,-2.099294,0.665105,0.93758
1.700843,0.981756,0.293747,0.14484
-3.001195,-3.203393,0.239336,0.096576
-1.631616,-2.235298,0.036264,0.158463
-1.620115,-0.307717,0.004636,0.896375
-0.34545,1.100508,0.965619,0.488744
2.360302,-2.015018,0.470984,0.981616
0.548752,2.600391,0.734706,0.100029
3.406283,1.986303,0.189506,0.332657
0.38059,2.674791,0.33894,0.26182
-2.680865,1.033499,0.868053,0.498272
1.790086,-1.223949,0.901517,0.088359
-2.70223,0.577542,0.365538,0.582498
-2.029349,-0.965962,0.801009,0.791357
-2.371193,0.472337,0.523913,0.466906
-0.549136,0.272278,0.140823,0.960404
-0.214454,-0.885337,0.746392,0.27049
0.830491,3.684245,0.726267,0.027401
-0.763072,-3.564452,0.499233,0.391719
-1.843334,2.135512,0.313724,0.822023
-0.766138,-0.359178,0.331847,0.258547
-2.324844,-2.097176,0.007908,0.431992
1.277866,-3.323723,0.345117,0.585872
2.828008,-0.861082,0.580392,0.650752
-4.121331,-2.567242,0.041346,0.851693
3.654355,3.35381,0.107099,0.634417
1.305551,-3.787922,0.189884,0.744741
-2.195425,-2.009563,0.212377,0.02912
-0.68143,2.166843,0.426511,0.77474
0.6354,-1.010545,0.224514,0.354659
-2.132869,-1.421839,0.044007,0.965184
4.338364,3.493834,0.102576,0.828995
1.779225,-0.138447,0.379652,0.861144
2.000163,1.691332,0.295387,0.741243
3.002365,1.757641,0.390988,0.202244
-0.661377,1.504742,0.907723,0.866263
-2.501079,-1.664294,0.288085,0.4148
-0.767272,0.504206,0.428613,0.328404
-0.383695,1.400046,0.198655,0.621022
1.007842,-3.427485,0.760996,0.444807
-1.488361,0.682724,0.401391,0.831891
0.323622,0.313481,0.889724,0.805936
1.826778,-1.091171,0.490254,0.868719
-2.64664,0.549116,0.213287,0.626915
-1.341966,-0.76262,0.997657,0.261364
-0.808121,-0.459911,0.421735,0.449106
-0.357299,1.014206,0.509095,0.535269
0.253683,1.310907,0.191376,0.101316
2.435426,-3.442879,0.129673,0.586555
0.80764,-1.459307,0.370013,0.496235
-0.364355,1.091329,0.105315,0.438885
-1.944217,0.994284,0.873386,0.932114
-2.17123,1.196023,0.778694,0.734923
-1.786997,-2.350326,0.457871,0.539166
0.45766,0.097748,0.101958,0.056788
-2.53552,-2.551527,0.089916,0.334592
-2.255725,-0.778362,0.229368,0.884251
0.122082,0.21976,0.823611,0.689881
-1.991863,-1.621904,0.711207,0.069194
-0.000731,0.458549,0.507683,0.329987
1.776137,1.30462,0.040049,0.700572
-0.538684,-2.11906,0.068761,0.780869
2.378839,1.474015,0.098046,0.474083
0.243788,-0.170746,0.549852,0.269888
1.091408,-1.294792,0.634663,0.191413
-0.548053,0.525263,0.800944,0.506605
1.017994,0.067271,0.441789,0.502443
-1.604105,2.371982,0.121738,0.58715
-3.583414,1.177942,0.524193,0.516462
1.158132,-0.0544,0.263798,0.581923
1.312151,-2.841694,0.704531,0.984497
-1.008392,0.937437,0.945105,0.934067
-1.431865,-2.027305,0.616265,0.795197
3.413627,-0.914191,0.783714,0.651028
-2.025237,1.23499,0.398342,0.54632
-0.954023,-0.114139,0.643505,0.82785
0.787084,2.652448,0.546021,0.642993
-2.514793,3.285081,0.890661,0.459836
4.715117,-2.18296,0.318078,0.862482
1.773177,-0.77427,0.476361,0.763401
0.842933,2.71903,0.191766,0.444742
-0.722372,0.035931,0.215651,0.787605
0.21911,0.155845,0.94674,0.000806
0.330058,0.099598,0.772435,0.973888
-0.228412,1.131059,0.76551,0.062851
-0.58236,0.781123,0.928229,0.991257
3.563418,-2.164004,0.957343,0.618934
-3.647371,0.251641,0.171812,0.907433
-1.579074,-2.843746,0.602144,0.110607
-0.447925,0.040012,0.150055,0.675861
1.47377,-0.612612,0.912698,0.803794
-3.748776,-3.345347,0.236228,0.100803
4.926405,-2.083552,0.838744,0.582206
-0.834498,-0.978712,0.198964,0.305909
0.085833,3.590719,0.52493,0.665654
1.691984,-2.592086,0.881038,0.839927
0.742582,3.915535,0.477633,0.456335
0.518579,0.950631,0.581179,0.065649
1.446643,0.323682,0.24285,0.850241
0.714461,-0.113859,0.107584,0.785536
2.303059,-2.379775,0.825009,0.514454
0.90955,-0.432405,0.99384,0.806007
3.709564,-2.628967,0.850216,0.92134
1.589218,-0.021468,0.537833,0.403056
-1.420881,-0.916337,0.489509,0.657311
-0.352097,2.982164,0.870931,0.486697
-1.091274,0.443141,0.785784,0.080088
0.584865,-0.78578,0.500217,0.649642
-4.268301,2.977169,0.552662,0.803861
0.250195,-2.31966,0.191815,0.704501
-1.590866,0.997517,0.448884,0.312463
-1.493501,2.451917,0.593378,0.402583
-1.502174,-0.722717,0.085874,0.172452
2.106483,-0.534927,0.666062,0.953837
0.082242,-0.072196,0.642083,0.82253
1.848706,1.352295,0.422309,0.34974
2.487189,-2.72021,0.669258,0.059154
0.031234,-0.528531,0.256121,0.267255
-0.075968,-0.243555,0.958035,0.164084
0.757626,0.143109,0.27676,0.79983
1.147379,0.686625,0.672303,0.837873
0.875812,2.411538,0.160888,0.733754
-1.172053,-3.462936,0.726268,0.438777
3.288125,1.114191,0.32971,0.199672
3.22953,0.817869,0.016254,0.709058
0.876878,3.277123,0.647094,0.487365
1.751818,0.738683,0.131108,0.957281
-2.693809,1.473811,0.377169,0.790736
-0.257363,0.665718,0.420033,0.579524
0.917896,-2.351134,0.561186,0.747079
-0.929095,0.666382,0.97706,0.459359
-1.058169,-0.695797,0.743242,0.010701
-1.766053,2.91032,0.315238,0.35915
0.76511,-0.58008,0.774957,0.70127
1.377548,0.741044,0.511719,0.535641
0.037074,-0.341243,0.956193,0.076812
3.736281,-2.410562,0.250239,0.730342
-1.798863,1.421032,0.621724,0.585332
1.240666,-1.347123,0.695775,0.947168
-0.566026,-1.112521,0.836939,0.799224
0.569336,1.234651,0.241407,0.048882
-1.962994,0.260899,0.675358,0.431913
0.655739,1.085984,0.185668,0.048212
-0.763362,-1.329697,0.848692,0.624558
0.948309,1.948974,0.986167,0.315877
2.385248,-3.604188,0.699674,0.316071
-0.427843,1.447771,0.005584,0.931844
2.298735,2.344188,0.884575,0.002659
0.390179,-1.255342,0.531795,0.443297
1.975404,-1.191066,0.908869,0.274111
0.085626,1.099009,0.371592,0.051407
-2.022312,1.141579,0.336613,0.773297
-1.169709,-0.134751,0.712776,0.888566
5.17409,-2.083933,0.315528,0.832441
-1.703136,0.419275,0.581596,0.901188
-0.258591,-1.290556,0.509675,0.616129
-1.116791,-1.524133,0.398252,0.538075
0.839896,-2.941778,0.757116,0.072192
-0.321246,-0.372213,0.886542,0.957071
-1.407816,3.685568,0.501237,0.907054
-0.954292,2.492377,0.417816,0.909465
0.420738,0.064806,0.288578,0.424352
0.076712,0.784245,0.73099,0.592395
-4.044459,-2.460382,0.343614,0.484718
-0.970926,1.454126,0.839649,0.063485
-1.283624,0.011347,0.133278,0.832442
-1.465175,1.386053,0.907651,0.990931
-0.349183,0.626356,0.555082,0.7179
-0.516816,-0.581963,0.596243,0.584702
1.551697,-0.268338,0.667115,0.882995
2.640782,1.730494,0.07849,0.305748
-0.274581,2.084678,0.780015,0.533361
1.332129,4.571,0.457229,0.376308
2.816952,-0.891613,0.122186,0.782316
1.007097,-2.444297,0.534927,0.698839
-1.508601,-1.255504,0.325247,0.131378
-0.331745,1.045907,0.045843,0.309279
3.099236,-1.874945,0.926878,0.307002
1.317693,1.403564,0.537732,0.241796
0.158721,-0.480621,0.724288,0.253173
2.468169,-0.574058,0.29078,0.308977
-1.70401,-2.120086,0.427923,0.63998
-1.642304,3.473651,0.940545,0.552884
1.976778,0.066427,0.668141,0.046608
-0.753063,-2.982439,0.073046,0.490588
-0.269815,-0.785726,0.927253,0.565675
-0.703665,-0.328099,0.935235,0.406084
-0.731264,-0.337754,0.257571,0.363995
0.756499,-0.594405,0.466518,0.384787
-2.901052,0.058659,0.60084,0.468853
1.743294,-1.416724,0.08452,0.460429
0.520068,0.652543,0.364095,0.440282
1.797789,-2.782306,0.392857,0.164096
-0.009997,-0.414879,0.906626,0.446181
-1.535856,1.247002,0.734438,0.876727
1.363647,3.862427,0.118294,0.941129
0.124006,0.109237,0.747402,0.974411
2.537787,-1.592275,0.637352,0.83506
-0.140476,-0.154661,0.940656,0.314285
-2.7156,-2.486583,0.111661,0.589016
-2.173448,1.198279,0.403102,0.907846
-2.558764,-3.801354,0.645221,0.269765
-0.719046,0.300068,0.955521,0.810596
-0.568097,-1.977155,0.367954,0.838016
0.893361,0.658167,0.160507,0.647223
1.943249,1.498751,0.442959,0.642442
2.867372,0.040776,0.600729,0.35795
-1.908162,1.182627,0.907135,0.217677
1.102048,0.260048,0.911814,0.384757
-0.485301,1.004922,0.613166,0.040775
2.147152,1.846407,0.320376,0.062754
1.159117,-0.71323,0.377683,0.940582
0.788519,0.582011,0.688045,0.556708
-2.158146,3.045632,0.271986,0.981216
3.03716,3.201425,0.058705,0.230759
-2.918822,0.775535,0.759914,0.570327
3.484933,-0.276406,0.102251,0.587224
2.549343,0.173738,0.93194,0.010398
0.304309,0.318132,0.190818,0.466918
-1.263642,0.215039,0.13451,0.276464
-0.544406,0.735653,0.797686,0.701253
1.937478,-0.482083,0.392757,0.695484
3.422398,3.017382,0.344126,0.090055
-1.659686,2.467301,0.437323,0.900351
-0.050496,-0.090211,0.978803,0.242533
0.449169,0.197364,0.987264,0.490916
-0.797702,-0.886583,0.174284,0.417955
-0.029881,2.171971,0.517717,0.899821
0.906976,-2.354767,0.860495,0.257601
-0.527266,-0.292557,0.59551,0.996361
3.040478,1.378185,0.303139,0.165577
-0.264376,-0.190566,0.088004,0.080755
0.69431,-0.246113,0.231031,0.00278
-0.576632,0.987603,0.83235,0.502152
-0.628645,0.164987,0.435365,0.960398
1.896873,0.410347,0.78465,0.317585
-2.32934,-2.487572,0.700456,0.435425
0.278231,1.579291,0.09421,0.780498
0.996275,1.014536,0.441542,0.622656
3.995077,0.406295,0.630454,0.693079
0.420662,-2.781043,0.250737,0.555518
-1.771568,3.429356,0.36455,0.799027
-0.402522,-0.700015,0.04996,0.387341
0.493099,0.269489,0.560822,0.797482
-3.041628,0.277087,0.329154,0.568086
-3.735613,-5.86345,0.488667,0.242442
-2.520063,0.477977,0.742686,0.488932
-0.498924,-0.618621,0.017717,0.676261
-0.694242,1.452741,0.751373,0.68794
-1.486547,1.369023,0.611515,0.988682
3.163962,-1.542914,0.751904,0.662999
0.78044,-0.051921,0.320893,0.333938
0.505067,-0.455185,0.460991,0.718139
-1.736878,-4.38786,0.154177,0.575521
-0.670631,-1.088938,0.352742,0.849212
-1.993666,-0.132664,0.487237,0.185627
-3.239864,-4.413957,0.99435,0.131032
-1.009759,0.956128,0.30422,0.213852
-2.31725,-2.533282,0.174089,0.18202
1.91422,6.663603,0.580897,0.239726
2.06738,-0.931059,0.892449,0.329159
0.464927,0.006519,0.098322,0.100195
0.172827,0.169899,0.267792,0.104536
-1.217977,-0.652428,0.41411,0.130084
2.267149,-2.137622,0.856616,0.976391
-2.548137,2.595601,0.292196,0.623682
1.622903,0.612469,0.75081,0.165174
0.65681,-1.287761,0.649877,0.894484
-3.797653,0.224553,0.801068,0.513205
0.983914,-1.258863,0.856688,0.537861
-0.145843,0.719428,0.157554,0.92329
-0.26887,0.154612,0.948112,0.926831
-5.859813,-2.977139,0.320989,0.234415
-1.181724,-0.694396,0.379957,0.774964
-0.564749,-0.60699,0.17397,0.654078
-1.173824,1.624375,0.256128,0.874974
-3.480855,1.411138,0.287994,0.964618
1.666768,-0.426096,0.649531,0.012968
1.687001,2.668593,0.225904,0.485768
-3.135847,-0.997889,0.237052,0.439234
0.328449,-1.126843,0.419854,0.790109
-1.477785,-1.589958,0.412819,0.407352
-0.760564,-1.272328,0.790346,0.858022
-1.229039,-0.049125,0.806952,0.49634
-1.939906,0.655155,0.342979,0.64397
0.057446,0.440448,0.01292,0.057641
-2.003719,-1.975632,0.853587,0.182387
-0.831179,-0.450282,0.017275,0.550269
0.097864,-0.139805,0.565347,0.242158
1.964565,0.831842,0.694566,0.113332
4.024591,-0.23079,0.3163,0.65896
-0.044644,1.456476,0.416936,0.980144
1.045161,-1.914186,0.141743,0.743972
0.086269,-1.619721,0.169213,0.551
0.321354,-1.972692,0.990969,0.457343
-3.514039,-0.693816,0.017958,0.504262
-4.079868,-2.401796,0.260935,0.086352
4.304401,-5.018956,0.43975,0.806405
-1.247683,0.703152,0.273777,0.269196
1.36622,-0.392199,0.953362,0.858037
0.562609,1.027515,0.830118,0.651182
-2.14202,-2.265623,0.000462,0.480821
0.939906,-1.742955,0.894111,0.301929
1.456039,-1.373213,0.125213,0.673846
-3.43412,-0.40314,0.570944,0.535503
0.017184,-0.879813,0.33931,0.094031
-0.153516,-1.605413,0.246656,0.726887
-1.199968,1.863944,0.849853,0.369597
-0.579025,-1.661569,0.300882,0.748664
1.24784,-1.2326,0.253935,0.948258
-0.378899,0.000923,0.837837,0.803448
-3.192458,-1.838591,0.709333,0.109426
-1.0217,0.653634,0.528825,0.498253
